event_date,order_datetime,store_name,products_list,total_eur,status,order_type,deposit_eur
2024-06-16,16/06/2024 19:18,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Bar Barcelo,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Main Bar Jack Daniel's,Vino e bolle,6,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:18,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Main Bar Jack Daniel's,"Soft Drink, Sprtiz",15,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-06-16,16/06/2024 19:19,Bar Barcelo,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Bar Gin No.3,"No.3 TONIC, No.3 TONIC",26,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Punto Food,BUN pollo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Punto Food,Gyoza,8,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Bar Barcelo,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Bar Barcelo,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-06-16,16/06/2024 19:20,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Main Bar Jack Daniel's,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Cocktail, Cocktail, Cocktail, Cocktail",43,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Bar Barcelo,"Acqua, Acqua",4,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Main Bar Jack Daniel's,"Sprtiz, Vino e bolle",16,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Punto Food,BUN pollo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 19:21,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Bar Gin No.3,"No.3 TONIC, No.3 TONIC",26,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Main Bar Jack Daniel's,"Bicchiere, Sprtiz, Sprtiz",21,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Bar Barcelo,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:22,Punto Food,BUN melanzana,10,confirmed,experience,0
2024-06-16,16/06/2024 19:23,Punto Food,Takoyaki,8,confirmed,experience,0
2024-06-16,16/06/2024 19:23,Main Bar Jack Daniel's,Cocktail Premium,13,confirmed,experience,0
2024-06-16,16/06/2024 19:23,Bar Barcelo,"Cocktail, Cocktail",20,confirmed,experience,0
2024-06-16,16/06/2024 19:23,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:23,Bar Barcelo,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 19:23,Bar Barcelo,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-06-16,16/06/2024 19:23,Bar Gin No.3,"No.3 TONIC, No.3 TONIC, No.3 TONIC",39,confirmed,experience,0
2024-06-16,16/06/2024 19:23,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Punto Food,"BUN manzo, BUN manzo, Patatine",26,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Main Bar Jack Daniel's,"Gin Tonic, Sprtiz",20,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Bicchiere, Cocktail Premium, Cocktail Premium, Cocktail Premium, Cocktail Premium",56,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Main Bar Jack Daniel's,"Bicchiere, Vino e bolle",7,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Bar Barcelo,"Cocktail, Cocktail",20,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Punto Food,"BUN ceci, BUN pollo",20,refunded,experience,0
2024-06-16,16/06/2024 19:24,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:24,Bar Barcelo,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Bar Barcelo,"Cocktail, Sprtiz",20,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Punto Food,Poke uova,10,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:25,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Main Bar Jack Daniel's,Soft Drink,5,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Main Bar Jack Daniel's,"Sprtiz, Sprtiz",20,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Punto Food,BUN ceci,10,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Bar Barcelo,"Bicchiere, Birra, Birra",13,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Main Bar Jack Daniel's,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 19:26,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Bar Gin No.3,"Bicchiere, No.3 TONIC",14,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Punto Food,"BUN manzo, Takoyaki",18,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Bar Barcelo,"Birra, Birra, Birra",18,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Punto Food,"BUN pollo, BUN pollo",20,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Bar Barcelo,Soft Drink,5,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Punto Food,Poke uova,10,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:27,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Bar Barcelo,Vino e bolle,6,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Bar Barcelo,"Cocktail, Cocktail",20,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Bicchiere, Bicchiere, Bottiglia",29,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Gin Tonic, Gin Tonic",22,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:28,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Bar Barcelo,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Punto Food,"BUN manzo, BUN manzo",20,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Punto Food,BUN manzo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Punto Food,"BUN manzo, BUN manzo",20,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Bar Barcelo,"Cocktail, Cocktail, Sprtiz, Sprtiz",40,confirmed,experience,0
2024-06-16,16/06/2024 19:29,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Bar Barcelo,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Punto Food,Patatine,6,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Main Bar Jack Daniel's,Soft Drink,5,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Bar Barcelo,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Bar Barcelo,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Punto Food,BUN pollo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Main Bar Jack Daniel's,"Bicchiere, Vino e bolle",7,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Bar Barcelo,"Birra, Cocktail",16,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Bar Barcelo,"Bicchiere, Gin Tonic, Gin Tonic",21,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:30,Bar Gin No.3,No.3 PINK,13,confirmed,experience,0
2024-06-16,16/06/2024 19:31,Punto Food,"BUN manzo, BUN manzo, Takoyaki, Takoyaki",36,confirmed,experience,0
2024-06-16,16/06/2024 19:31,Main Bar Jack Daniel's,"Gin Tonic, Gin Tonic, Gin Tonic",30,confirmed,experience,0
2024-06-16,16/06/2024 19:31,Main Bar Jack Daniel's,Cocktail Premium,13,confirmed,experience,0
2024-06-16,16/06/2024 19:31,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:31,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:31,Bar Barcelo,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:31,Main Bar Jack Daniel's,"Sprtiz, Sprtiz",20,confirmed,experience,0
2024-06-16,16/06/2024 19:31,Punto Food,BUN melanzana,10,confirmed,experience,0
2024-06-16,16/06/2024 19:31,Bar Barcelo,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 19:31,Bar Barcelo,"Acqua, Acqua",4,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Bar Barcelo,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Bar Barcelo,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Main Bar Jack Daniel's,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 19:32,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Soft Drink",17,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Bar Barcelo,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Bar Barcelo,"Bicchiere, Bicchiere, Birra, Birra",14,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Bar Barcelo,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Punto Food,BUN melanzana,10,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Main Bar Jack Daniel's,Bicchiere,1,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Bar Barcelo,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Main Bar Jack Daniel's,Vino e bolle,6,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Main Bar Jack Daniel's,"Bicchiere, Birra",7,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:33,Main Bar Jack Daniel's,"Acqua, Acqua, Bicchiere, Cocktail",15,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Punto Food,"BUN manzo, Patatine",16,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Punto Food,"Patatine, Patatine",12,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Bar Barcelo,"Acqua, Acqua, Soft Drink",9,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Bar Barcelo,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-06-16,16/06/2024 19:34,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:35,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:35,Bar Barcelo,"Gin Tonic, Gin Tonic, Gin Tonic",30,confirmed,experience,0
2024-06-16,16/06/2024 19:35,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,confirmed,experience,0
2024-06-16,16/06/2024 19:35,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:35,Punto Food,"BUN pollo, Patatine, Takoyaki",24,confirmed,experience,0
2024-06-16,16/06/2024 19:35,Bar Barcelo,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 19:35,Main Bar Jack Daniel's,"Birra, Birra",12,confirmed,experience,0
2024-06-16,16/06/2024 19:35,Bar Barcelo,Acqua,2,confirmed,experience,0
2024-06-16,16/06/2024 19:35,Main Bar Jack Daniel's,Bottiglia,25,confirmed,experience,0
2024-06-16,16/06/2024 19:36,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-06-16,16/06/2024 19:36,Punto Food,BUN pollo,10,confirmed,experience,0
2024-06-16,16/06/2024 19:36,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:36,Main Bar Jack Daniel's,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-06-16,16/06/2024 19:36,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-06-16,16/06/2024 19:36,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:36,Punto Food,"BUN manzo, BUN manzo, BUN melanzana",30,confirmed,experience,0
2024-06-16,16/06/2024 19:36,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:36,Bar Gin No.3,"No.3 PINK, No.3 PINK, No.3 PINK",39,confirmed,experience,0
2024-06-16,16/06/2024 19:36,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:37,Main Bar Jack Daniel's,Vino e bolle,6,confirmed,experience,0
2024-06-16,16/06/2024 19:37,Bar Barcelo,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:37,Main Bar Jack Daniel's,Birra,6,confirmed,experience,0
2024-06-16,16/06/2024 19:37,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-06-16,16/06/2024 19:37,Bar Barcelo,Birra,6,confirmed,experience,0
